violation_type,frame,track_id,leader_track_id,class_name,lane,d
Tailgating,341,189,22,car,Outer,1.1434228874522157
Tailgating,341,37,195,car,Outer,3.611265596262591
Tailgating,341,157,180,car,Outer,2.4745735843404315
Tailgating,342,189,22,car,Outer,1.1837707798956825
Tailgating,342,37,195,car,Outer,3.5728245851858196
Tailgating,342,157,180,car,Outer,2.4690225711716223
Tailgating,343,193,153,car,Outer,0.5540608748818816
Tailgating,343,189,22,car,Outer,1.225977910405748
Tailgating,343,37,195,car,Outer,3.5565894339725914
Tailgating,343,157,180,car,Outer,2.500417983878445
Tailgating,344,189,22,car,Outer,1.2706322179752698
Tailgating,345,193,153,car,Outer,0.4975734118588042
Tailgating,345,189,22,car,Outer,1.3164160726296923
Tailgating,345,198,157,motorcycle,Outer,2.05006123379013
Tailgating,346,193,153,car,Outer,0.5891242922884249
Tailgating,346,189,22,car,Outer,1.3490352190731836
Tailgating,346,198,157,motorcycle,Outer,2.1394552111044423
Tailgating,346,157,180,car,Outer,2.5979251725239845
Tailgating,347,193,153,car,Outer,0.5287306414874716
Tailgating,347,189,22,car,Outer,1.3842718354771641
Tailgating,347,198,157,motorcycle,Outer,2.5130106981746336
Tailgating,347,157,180,car,Outer,2.5955091231617793
Tailgating,348,193,153,car,Outer,0.4915409616217195
Tailgating,348,189,22,car,Outer,1.4278155432932533
Tailgating,348,200,37,car,Outer,0.7462548156763523
Tailgating,348,37,195,car,Outer,3.6317339357228984
Tailgating,348,198,157,motorcycle,Outer,2.68826450287432
Tailgating,348,157,180,car,Outer,2.5842127957663115
Tailgating,349,189,22,car,Outer,1.456790185759085
Tailgating,349,200,37,car,Outer,0.5338986742648787
Tailgating,349,37,195,car,Outer,3.3998346104867556
Tailgating,349,198,157,motorcycle,Outer,2.813563498605426
Tailgating,349,157,180,car,Outer,2.5776976337706845
Tailgating,350,189,22,car,Outer,1.5008332040091001
Tailgating,350,160,88,person,Outer,3.311325935835605
Tailgating,350,200,37,car,Outer,0.37938271503366955
Tailgating,350,37,195,car,Outer,3.32112103224135
Tailgating,350,157,180,car,Outer,2.5809579450021634
Tailgating,351,189,22,car,Outer,1.5226991340054707
Tailgating,351,160,88,person,Outer,3.388280078556643
Tailgating,351,37,195,car,Outer,3.317455254964337
Tailgating,351,157,180,car,Outer,2.5385602684471715
Tailgating,352,189,22,car,Outer,1.5499310338113006
Tailgating,352,200,37,car,Outer,0.18656606782682106
Tailgating,352,37,195,car,Outer,3.3269551440618508
Tailgating,352,157,180,car,Outer,2.5249665856081087
Tailgating,353,189,22,car,Outer,1.5730628116138783
Tailgating,353,200,37,car,Outer,0.0636362407934436
Tailgating,353,37,195,car,Outer,3.3964462663857904
Tailgating,353,157,180,car,Outer,2.5662475703938905
Tailgating,354,189,22,car,Outer,1.6059573609381363
Tailgating,354,37,201,car,Outer,1.718227403223147
Tailgating,354,157,180,car,Outer,2.555628193449567
Tailgating,355,189,22,car,Outer,1.642411957612692
